DescriptorId,Modules/collectionelement/0,Modules/collectionelement/1,Modules/collectionelement/2,Modules/collectionelement/3,Modules/collectionelement/4,Modules/collectionelement/5,Modules/collectionelement/6,Modules/collectionelement/7,Modules/collectionelement/8,Modules/collectionelement/9,Modules/collectionelement/10,Modules/collectionelement/11,Modules/collectionelement/12,Modules/collectionelement/13,Modules/collectionelement/14,Modules/collectionelement/15,Modules/collectionelement/16,Modules/collectionelement/17,Modules/collectionelement/18,Modules/collectionelement/19,Modules/collectionelement/20,Modules/collectionelement/21,Modules/collectionelement/22,Modules/collectionelement/23,Modules/collectionelement/24,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice/collectionelement/0,ProductionPrice/collectionelement/1,ProductionPrice/collectionelement/2,ProductionPrice/collectionelement/3,ProductionPrice/collectionelement/4,MaxDeployableAmount/collectionelement/0,MaxDeployableAmount/collectionelement/1,MaxDeployableAmount/collectionelement/2,MaxDeployableAmount/collectionelement/3,MaxDeployableAmount/collectionelement/4,ShowInMenu/collectionelement/0,ShowInMenu/collectionelement/1,ShowInMenu/collectionelement/2,ShowInMenu/collectionelement/3,ShowInMenu/collectionelement/4,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens/collectionelement/0,UnitTypeTokens/collectionelement/1,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key,_id,Modules/collectionelement/25,Modules/collectionelement/26,UnitTypeTokens/collectionelement/2,UnitTypeTokens/collectionelement/3,UnitTypeTokens/collectionelement/4,UnitTypeTokens/collectionelement/5,UnitTypeTokens,Modules/collectionelement/27,ProductionPrice
00000000-0001-0000-0000-000010040000,Map: TypeUnit : 83 : 28670 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28671 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28672 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28673 (False) - TModuleSelector,Map: Damage : 83 : 28674 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55AM2_Dyna1,Unit_T55AM2_Dyna1,True,True,,89 : 20901 (True) - TAmmunition,1,2,E6EC3B86E1010000,T-55AM2 DYNA-1,3,22,108,1,TCH,1993,1,9,65,20,20,20,20,0,12,8,0,0,True,True,True,True,True,10,2,78 : 28675 (True) - TUIResourceTexture,,Typeface3D_TitleMono_CompensatePostProcess,5E767965E3000000,8BD43C9757360E00,5,2600,81 : 19925 (True) - TUniteAuSolDescriptor,True,,,19926,,,5C76718B57360E00,,,,,,
00000000-0000-0000-0000-00002c070000,Map: TypeUnit : 83 : 28676 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28677 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28678 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28679 (False) - TModuleSelector,Map: Damage : 83 : 25889 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55AM2_Merida,Unit_T55AM2_Merida,True,True,,89 : 20901 (True) - TAmmunition,1,2,EEAD5EC3B5188607,T-55AM2 MERIDA,3,22,108,1,POL,1985,2,9,45,20,20,20,20,0,14,10,0,0,True,True,True,True,True,10,2,78 : 28680 (True) - TUIResourceTexture,,Zoom123,5E767965E3000000,8BD43C9757360E00,5,2600,81 : 19929 (True) - TUniteAuSolDescriptor,,,,19927,,,5C76718B57360E00,,,,,,
00000000-0000-0000-0000-00002d070000,Map: TypeUnit : 83 : 28681 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28682 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28683 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28684 (False) - TModuleSelector,Map: Damage : 83 : 22945 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21108 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21183 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21766 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55AMV1,Unit_T55AMV1,True,True,,89 : 20883 (True) - TAmmunition,1,4,02782D86E1010000,T-55AMV,3,22,108,1,URSS,1985,2,9,55,40,40,40,40,0,12,8,0,0,True,True,True,True,True,10,1,78 : 28685 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,MaterialInterface2D_Blend,23B8605ED9380000,5E767965E3000000,5,3120,81 : 19924 (True) - TUniteAuSolDescriptor,,,,19928,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-00002e070000,Map: TypeUnit : 83 : 28686 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28687 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28688 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28689 (False) - TModuleSelector,Map: Damage : 83 : 22692 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55AM_Merida,Unit_T55AM_Merida,True,True,,89 : 20901 (True) - TAmmunition,1,2,A97BABD7B5188607,T-55AM MERIDA,3,22,108,1,POL,1982,2,9,35,20,20,20,20,0,16,12,0,0,True,True,True,True,True,10,2,78 : 28690 (True) - TUIResourceTexture,,Zoom123,5E767965E3000000,8BD43C9757360E00,5,2600,81 : 19933 (True) - TUniteAuSolDescriptor,,,,19929,,,5C76718B57360E00,,,,,,
00000000-0007-0000-0000-000055040000,Map: TypeUnit : 83 : 28691 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21096 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28692 (False) - TModuleSelector,Map: Visibility : 83 : 21113 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28693 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28694 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21119 (False) - TModuleSelector,Map: Scanner : 83 : 21120 (False) - TModuleSelector,Map: Transportable : 87 : 21599 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21122 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55A_Izvidjac,Unit_T55A_Izvidjac,True,True,,89 : 20901 (True) - TAmmunition,1,1,6FEAEEFFB4188607,T-55A IZVIDJAC,3,22,109,1,YUG,1966,2,10,30,15,15,15,15,0,12,8,0,0,True,True,True,True,True,10,1,78 : 28695 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,23B8605ED9380000,5E767965E3000000,5,2600,,,,,19930,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-00002f070000,Map: TypeUnit : 83 : 28696 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21096 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28697 (False) - TModuleSelector,Map: Visibility : 83 : 21113 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28698 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28699 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 28700 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21119 (False) - TModuleSelector,Map: Scanner : 83 : 21120 (False) - TModuleSelector,Map: Transportable : 87 : 21599 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21122 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55A_NK,Unit_T55A_NK,True,True,,89 : 20901 (True) - TAmmunition,1,1,15B6188607000000,T-55,3,22,109,1,NK,1980,2,10,25,15,15,15,15,0,12,8,0,0,True,True,True,True,True,10,1,78 : 28701 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,23B8605ED9380000,5E767965E3000000,5,2600,81 : 20041 (True) - TUniteAuSolDescriptor,,,,19931,,,DAD77965E3000000,8BD43C9757360E00,5C76718B57360E00,,,,
00000000-0007-0000-0000-000056040000,Map: TypeUnit : 83 : 28702 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28703 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28704 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28705 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21766 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55A_TLD,Unit_T55A_TLD,True,True,,89 : 20901 (True) - TAmmunition,1,1,8EE52D86E1010000,T-55A TLD,3,22,108,1,YUG,1980,2,9,30,15,15,15,15,0,20,16,0,0,True,True,True,True,True,10,1,78 : 28706 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,23B8605ED9380000,5E767965E3000000,5,2600,,,,,19932,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-000030070000,Map: TypeUnit : 83 : 28707 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28708 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28709 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28710 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 22899 (False) - TModuleSelector,Map: Scanner : 83 : 20875 (False) - TModuleSelector,Map: Transportable : 87 : 21766 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55L,Unit_T55L,True,True,,89 : 20901 (True) - TAmmunition,1,2,9661780000000000,T-55L,3,22,108,1,POL,1970,2,9,25,20,20,20,20,0,20,16,0,0,True,True,True,True,True,10,2,78 : 28711 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,Zoom123,23B8605ED9380000,5E767965E3000000,5,2600,,,,,19933,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0007-0000-0000-000057040000,Map: TypeUnit : 83 : 28712 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28713 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28714 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28715 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55M_Matti,Unit_T55M_Matti,True,True,,89 : 20901 (True) - TAmmunition,1,1,6E9E9BD765181E00,T-55M MATTI,3,22,108,1,FIN,1989,2,9,50,15,15,15,15,0,14,10,0,0,True,True,True,True,True,10,1,78 : 28716 (True) - TUIResourceTexture,,CommonTexture_MotherCountryFlag_ITA,5E767965E3000000,DAD77965E3000000,5,2600,81 : 19935 (True) - TUniteAuSolDescriptor,,,,19934,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0007-0000-0000-000058040000,Map: TypeUnit : 83 : 28717 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28718 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28719 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28720 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 22899 (False) - TModuleSelector,Map: Scanner : 83 : 20875 (False) - TModuleSelector,Map: Transportable : 87 : 21766 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55_Fin,Unit_T55_Fin,True,True,,89 : 20901 (True) - TAmmunition,1,1,B30B198607000000,T-55,3,22,108,1,FIN,1965,2,9,25,15,15,15,15,0,20,16,0,0,True,True,True,True,True,10,1,78 : 28721 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ITA,23B8605ED9380000,5E767965E3000000,5,2600,,,,,19935,,,DAD77965E3000000,8BD43C9757360E00,5C76718B57360E00,,,,
00000000-0007-0000-0000-000059040000,Map: TypeUnit : 83 : 28722 (False) - TModuleSelector,Map: Flags : 84 : 21393 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 22605 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28723 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28724 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28725 (False) - TModuleSelector,Map: Damage : 83 : 22714 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 28726 (False) - TModuleSelector,Map: Scanner : 83 : 21623 (False) - TModuleSelector,Map: Transportable : 87 : 21753 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: CommandManager : 83 : 21002 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 22610 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Descriptor_Unit_T55_KOPA,Unit_T55_KOPA,True,True,,89 : 20901 (True) - TAmmunition,1,1,8B965586E1010000,T-55 KOPA,3,22,101,1,FIN,1965,1,3,120,15,15,15,15,0,0,3,2,0,True,True,True,True,True,10,1,78 : 28727 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ITA,23B8605ED9380000,DAD77965E3000000,5,2600,,,,,19936,Map: Selection : 83 : 20882 (False) - TModuleSelector,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0007-0000-0000-00005a040000,Map: TypeUnit : 83 : 28728 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21096 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 28729 (False) - TModuleSelector,Map: Visibility : 83 : 21113 (False) - TModuleSelector,Map: ApparenceModel : 86 : 28730 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 28731 (False) - TModuleSelector,Map: Damage : 83 : 25889 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 22640 (False) - TModuleSelector,Map: Fuel : 83 : 23548 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21016 (False) - TModuleSelector,Map: Scanner : 83 : 21017 (False) - TModuleSelector,Map: Transportable : 87 : 21599 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21122 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_T55_Pionpsv,Unit_T55_Pionpsv,True,True,,89 : 20901 (True) - TAmmunition,1,1,3B5ECFB4AB198607,T-55 PIONPSV,3,22,109,1,FIN,1989,2,10,75,15,15,15,15,0,6,4,0,0,True,True,True,True,True,10,1,78 : 28732 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ITA,23B8605ED9380000,5E767965E3000000,5,2600,81 : 19629 (True) - TUniteAuSolDescriptor,,,,19937,,,8BD43C9757360E00,5C76718B57360E00,,,,,
